,Nombre,Fecha publicación,Autores,Categorías,Mecánicas,Puntuación,Jugadores,Jugadores mínimos,Jugadores máximos,Duración,Duración mínima,Duración máxima,Edad,Complejidad,Dep idioma,Edición juegos,Juegos relacionados
https://www.ludonauta.es/juegos-mesas/bloodborne-el-juego-de-cartas-2016,Bloodborne: El juego de cartas,2016,['Eric M. Lang'],"['Basado en videojuego', 'Cartas', 'Fantasía', 'Terror']","['Colección de ítems', 'Draft de cartas', 'Forzar la suerte', 'Gestión de mano', 'Habilidades variables', 'Lanzamiento de dados', 'Selección simultánea de acciones']","6,48",3-5,3.0,5.0,30-45,30.0,45.0,14.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/star-wars-x-wing-interceptor-m3-a-2014,Star Wars: X-Wing – Interceptor M3-A,2014,,"['Aviación / Vuelo', 'Ciencia ficción']","['Habilidades variables', 'Programación de acciones']","6,48",2,2.0,2.0,,,,,2.0,,Expansión de,"['Star Wars: X-Wing', 'Star Wars: X-Wing – El Despertar de la Fuerza']"
https://www.ludonauta.es/juegos-mesas/stronghold-2a-edicion-2015,Stronghold (2ª edición),2015,['Ignacy Trzewiczek'],"['Combate', 'Fantasía', 'Medieval']","['Control de áreas / Mayorías', 'Habilidades variables', 'Movimiento entre puntos', 'Puntos de acción']","6,47",2,2.0,2.0,90,90.0,90.0,10.0,4.0,2.0,Integración de,['Stronghold: Undead (2ª edición)']
https://www.ludonauta.es/juegos-mesas/la-famiglia-the-great-mafia-war-2023,La Famiglia: The Great Mafia War,2023,['Maximilian Maria Thiel'],"['Economía', 'Mafia', 'Wargame']","['Asociaciones / Agrupaciones', 'Colocación de trabajadores', 'Configuración variable', 'Contadores de orden', 'Control de áreas / Mayorías', 'Habilidades variables', 'Movimiento de áreas']","6,47",4,4.0,4.0,120-180,120.0,180.0,16.0,4.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/the-climbers-2008,The Climbers,2008,['Holger Lanz'],"['Abstracto', 'Carreras']","['Carrera', 'Colocación de losetas', 'Movimiento en tres dimensiones', 'Tablero modular']","6,47",2-5,2.0,5.0,45,45.0,45.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/whale-riders-2021,Whale Riders,2021,['Reiner Knizia'],"['Animales', 'Carreras', 'Transporte']","['Carrera', 'Contratos', 'Gestión de mano', 'Mercado']","6,47",2-6,2.0,6.0,30-45,30.0,45.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/pax-renaissance-expansion-2016,Pax Renaissance Expansion,2016,['Phil Eklund'],['Renacimiento'],['Simulación'],"6,47",2-4,2.0,4.0,60-180,60.0,180.0,,4.0,,Expansión de,['Pax Renaissance']
https://www.ludonauta.es/juegos-mesas/nidavellir-idavoll-2022,Nidavellir: Idavoll,2022,['Serge Laget'],"['Fantasía', 'Mitología']","['Colección de ítems', 'Draft de cartas', 'Oferta de orden de selección', 'Ofertas restringidas', 'Orden de turno por subasta', 'Puntos de victoria como recursos', 'Selección simultánea de acciones']","6,47",2-5,2.0,5.0,45,45.0,45.0,10.0,3.0,,Expansión de,['Nidavellir']
https://www.ludonauta.es/juegos-mesas/arkham-horror-lcg-la-paga-del-pecado-2019,Arkham Horror: LCG – La Paga del Pecado,2019,['Matthew Newman'],"['Aventuras', 'Basado en novela', 'Cartas', 'Fantasía', 'Terror']","['Cooperativo', 'Creación de mazo, bolsa o conjunto', 'Gestión de mano', 'Habilidades variables']","6,47",1-2,1.0,2.0,60-120,60.0,120.0,14.0,4.0,,Expansión de,"['Arkham Horror: LCG', 'Arkham Horror: LCG – El Círculo Roto', 'Arkham Horror: LCG (Edición revisada)']"
https://www.ludonauta.es/juegos-mesas/star-wars-armada-libertad-2016,Star Wars: Armada – Libertad,2016,,"['Cine / Televisión / Radio', 'Colección de componentes', 'Dados', 'Wargame']","['Lanzamiento de dados', 'Programación de acciones']","6,47",2,2.0,2.0,120,120.0,120.0,14.0,4.0,,Expansión de,['Star Wars: Armada']
https://www.ludonauta.es/juegos-mesas/scooby-doo-el-juego-de-mesa-2023,Scooby-Doo! El Juego de Mesa,2023,"['Fred Perret', 'Guilherme Goulart']","['Cine / Televisión / Radio', 'Humor', 'Terror']","['Cooperativo', 'Habilidades variables', 'Movimiento por celdas', 'Solitario']","6,47",1-5,1.0,5.0,30,30.0,30.0,10.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/marvel-dice-throne-captain-marvel-v-black-panther-2022,Marvel Dice Throne: Captain Marvel v. Black Panther,2022,"['Gavan Brown', 'Manny Trembley', 'Nate Chatellier']","['Basado en cómic / viñeta', 'Cartas', 'Combate', 'Dados']",['Lanzamiento de dados'],"6,47",2,2.0,2.0,,,,,3.0,,Integración de,"['Dice Throne', 'Dice Throne: Season Two – Seraph v. Vampire Lord', 'Dice Throne: Season Two – Tactician v. Huntress', 'Dice Throne: Season Two – Gunslinger v. Samurai', 'Dice Throne: Season Two – Cursed Pirate v. Artificer', 'Dice Throne: Season One – Treant v. Ninja', 'Dice Throne: Season One – Bárbaro v. Elfa Lunar', 'Dice Throne: Season One – Monje v. Paladín', 'Dice Throne: Season One – Piromante v. Ladrón Sombrío', 'Marvel Dice Throne: Black Widow v. Doctor Strange', 'Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man']"
https://www.ludonauta.es/juegos-mesas/exit-la-puerta-entre-los-mundos-2020,Exit: La puerta entre los mundos,2020,"['Inka Brand', 'Markus Brand', 'Ralph Querfurth']","['Deducción', 'Puzzle', 'Tiempo real']",['Cooperativo'],"6,47",1-4,1.0,4.0,60-120,60.0,120.0,12.0,3.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/bristol-1350-2021,Bristol 1350,2021,['Travis Hancock'],"['Dados', 'Deducción', 'Medieval', 'Party']","['Carrera', 'Deducción', 'Eliminación de jugadores', 'Lanzamiento de dados', 'Movimiento por dados diferentes', 'Roles ocultos', 'Semi-cooperativo']","6,47",1-9,1.0,9.0,20-40,20.0,40.0,13.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/dungeon-saga-the-return-of-valandor-2015,Dungeon Saga: The Return of Valandor,2015,['Jake Thornton'],"['Aventuras', 'Combate', 'Exploración', 'Fantasía', 'Miniaturas']","['Asociaciones / Agrupaciones', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento por celdas', 'Roles', 'Tablero modular']","6,47",2-5,2.0,5.0,30-120,30.0,120.0,10.0,,,Expansión de,"[""Dungeon Saga: The Dwarf King's Quest""]"
https://www.ludonauta.es/juegos-mesas/history-of-the-world-2018,History of the World,2018,"['Gary Dicken', 'Phil Kendall', 'Steve Kendall']","['Civilización', 'Edad antigua', 'Edad de la razón', 'Medieval', 'Napoleónico', 'Picar y disparar', 'Post-napoleónico', 'Renacimiento', 'Wargame']","['Control de áreas / Mayorías', 'Lanzamiento de dados']","6,47",3-6,3.0,6.0,120-180,120.0,180.0,14.0,3.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/smash-up-world-tour-international-incident-2019,Smash Up: World Tour – International Incident,2019,['Paul Peterson'],['Cartas'],,"6,47",2,2.0,2.0,45,45.0,45.0,14.0,2.0,4.0,Integración de,"['Smash Up', 'Smash Up: Nivel de alucine 9000', 'Smash Up: La obligatoria expansión de Cthulhu', 'Smash Up: Ciencia ficción por partida doble', 'Smash Up: Choque de Monstruos', 'Smash Up: Munchkin', 'Smash Up: Lindo y primoroso', 'Smash Up: ¡Es culpa vuestra!', 'Smash Up: Big in Japan', 'Smash Up: Oops, You Did It Again', 'Smash Up: Marvel', 'Smash Up: Disney Edition']"
https://www.ludonauta.es/juegos-mesas/dokmus-return-of-erefel-2017,Dokmus: Return of Erefel,2017,['Mikko Punakallio'],"['Abstracto', 'Dominio territorial']","['Control de áreas / Mayorías', 'Draft de cartas', 'Habilidades variables', 'Movimiento por celdas']","6,47",2-4,2.0,4.0,25-45,25.0,45.0,10.0,2.0,,Expansión de,['Dokmus']
https://www.ludonauta.es/juegos-mesas/gunkimono-2018,Gunkimono,2018,['Jeffrey D. Allers'],"['Dominio territorial', 'Medieval']","['Cercado de áreas', 'Colocación de losetas', 'Draft de cartas', 'Gestión de mano', 'Sobreposición de elementos']","6,47",2-5,2.0,5.0,45-60,45.0,60.0,10.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/las-mansiones-de-la-locura-la-casa-de-los-horrores-2012,Las Mansiones de la Locura: La casa de los horrores,2012,['Tracy Hickman'],"['Asesinato / Misterio', 'Aventuras', 'Ciencia ficción', 'Exploración', 'Miniaturas', 'Puzzle', 'Terror']","['Asociaciones / Agrupaciones', 'Gestión de mano', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento de áreas', 'Tablero modular']","6,47",2-5,2.0,5.0,120-180,120.0,180.0,13.0,3.0,3.0,Expansión de,['Las Mansiones de la Locura']
https://www.ludonauta.es/juegos-mesas/roads-to-stalingrad-campaign-commander-volume-i-2009,Roads to Stalingrad: Campaign Commander Volume I,2009,['Francisco Ronco'],"['Segunda guerra mundial', 'Wargame']","['Lanzamiento de dados', 'Movimiento de áreas', 'Movimiento por tropas', 'Selección simultánea de acciones', 'Simulación']","6,47",2,2.0,2.0,180,180.0,180.0,,2.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/vaalbara-2022,Vaalbara,2022,['Olivier Cipière'],"['Cartas', 'Político', 'Prehistórico']","['Colección de ítems', 'Draft de cartas', 'Gestión de mano', 'Orden de turno basado en rol', 'Puntos de victoria ocultos', 'Selección simultánea de acciones']","6,47",2-5,2.0,5.0,20,20.0,20.0,10.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/android-netrunner-el-negocio-es-lo-primero-2016,Android: Netrunner – El Negocio es lo Primero,2016,"['Johan Törnlund', 'Lukas Litzsinger', 'Richard Garfield']","['Cartas', 'Ciencia ficción', 'Colección de componentes', 'Faroleo']","['Colocación de unidades secretas', 'Gestión de mano', 'Puntos de acción', 'Rondas variables']","6,47",2,2.0,2.0,,,,14.0,3.0,4.0,Expansión de,['Android: Netrunner']
https://www.ludonauta.es/juegos-mesas/the-mind-extreme-2019,The Mind Extreme,2019,['Wolfgang Warsch'],"['Cartas', 'Deducción', 'Números']","['Cooperativo', 'Gestión de mano', 'Tiempo real']","6,47",2-4,2.0,4.0,20,20.0,20.0,8.0,1.0,1.0,Reimplementación de,['The Mind']
https://www.ludonauta.es/juegos-mesas/heroes-a-medida-2017,Héroes a Medida,2017,['John D. Clair'],"['Cartas', 'Fantasía']","['Apuesta predictiva', 'Ascenso por escalera', 'Cartas por bazas', 'Gestión de mano', 'Sobreposición de elementos']","6,47",2-6,2.0,6.0,45,45.0,45.0,14.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/fantasma-blitz-las-12-menos-5-2013,Fantasma Blitz: Las 12 menos 5,2013,['Jacques Zeimet'],"['Acción / Destreza', 'Tiempo real']",['Reconocimiento de patrones'],"6,47",2-8,2.0,8.0,20,20.0,20.0,8.0,1.0,1.0,Reimplementación de,['Fantasma Blitz']
https://www.ludonauta.es/juegos-mesas/fantasma-blitz-2-0-2012,Fantasma Blitz 2.0,2012,['Jacques Zeimet'],"['Acción / Destreza', 'Cartas', 'Infantil', 'Party', 'Tiempo real']",['Reconocimiento de patrones'],"6,47",2-8,2.0,8.0,30,30.0,30.0,8.0,1.0,1.0,Integración de,['Fantasma Blitz']
https://www.ludonauta.es/juegos-mesas/room-25-2013,Room 25,2013,['François Rouzé'],"['Ciencia ficción', 'Deducción', 'Exploración', 'Faroleo', 'Laberinto', 'Negociación', 'Terror']","['Asociaciones / Agrupaciones', 'Cooperativo', 'Eliminación de jugadores', 'Memoria', 'Movimiento por celdas', 'Movimiento programado', 'Programación de acciones', 'Selección simultánea de acciones', 'Tablero modular', 'Traidor oculto']","6,47",1-6,1.0,6.0,30,30.0,30.0,13.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/small-world-river-world-2016,Small World: River World,2016,['Philippe Keyaerts'],"['Combate', 'Dominio territorial', 'Fantasía']","['Control de áreas / Mayorías', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento de áreas', 'Rondas variables']","6,47",2-5,2.0,5.0,40-80,40.0,80.0,8.0,2.0,1.0,Expansión de,"['Small World', 'Small World Underground']"
https://www.ludonauta.es/juegos-mesas/trekking-the-national-parks-second-edition-2018,Trekking the National Parks: Second Edition,2018,['Charlie Bink'],"['Educativo', 'Medioambiental', 'Viajes']","['Colección de ítems', 'Draft de cartas', 'Gestión de mano', 'Movimiento entre puntos']","6,47",2-5,2.0,5.0,30-60,30.0,60.0,10.0,2.0,,Reimplementación de,['Trekking the National Parks']
https://www.ludonauta.es/juegos-mesas/freshwater-fly-2019,Freshwater Fly,2019,['Brian Suhre'],"['Animales', 'Dados', 'Medioambiental', 'Puzzle']","['Colección de ítems', 'Draft', 'Draft de cartas', 'Forzar la suerte', 'Lanzamiento de dados']","6,47",1-4,1.0,4.0,40-90,40.0,90.0,14.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/stellar-horizons-2020,Stellar Horizons,2020,['Andrew Rader'],"['Ciencia ficción', 'Civilización', 'Economía', 'Exploración', 'Exploración espacial', 'Industrial', 'Wargame']","['Golpes y fallos críticos', 'Ingresos', 'Inversión', 'Lanzamiento de dados', 'Simulación']","6,47",1-7,1.0,7.0,120-240,120.0,240.0,14.0,4.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/newton-edicion-revisada-2021,Newton: Edición Revisada,2021,"['Nestore Mangone', 'Simone Luciani']","['Edad de la razón', 'Viajes']","['Árboles/tracks de tecnología', 'Bonus de fin de partida', 'Colocación de losetas', 'Configuración variable', 'Creación de mazo, bolsa o conjunto', 'Draft de cartas', 'Gestión de mano', 'Ingresos', 'Movimiento entre puntos', 'Orden de turno progresivo']","6,47",1-4,1.0,4.0,90,90.0,90.0,14.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/doggerland-2023,Doggerland,2023,"['Jérôme Daniel Snowrchoff', 'Laurent Guilbert']",['Prehistórico'],,"6,47",1-4,1.0,4.0,30-120,30.0,120.0,14.0,4.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/traders-of-osaka-2006,Traders of Osaka,2006,['Susumu Kawasaki'],"['Cartas', 'Economía', 'Edad antigua', 'Marítimo']","['Colección de ítems', 'Compra / Venta', 'Draft de cartas', 'Gestión de mano', 'Movimiento sobre track']","6,47",2-4,2.0,4.0,30,30.0,30.0,13.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/las-mareas-del-tiempo-2015,Las Mareas del Tiempo,2015,['Kristian Čurla'],"['Cartas', 'Civilización', 'Edad antigua']","['Colección de ítems', 'Draft', 'Draft de cartas']","6,47",2,2.0,2.0,15-20,15.0,20.0,8.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/arkham-horror-lcg-maquinaciones-por-el-tiempo-2022,Arkham Horror: LCG – Maquinaciones por el Tiempo,2022,,"['Cartas', 'Fantasía', 'Terror']",,"6,47",1-2,1.0,2.0,60-120,60.0,120.0,14.0,4.0,,Expansión de,"['Arkham Horror: LCG', 'Arkham Horror: LCG (Edición revisada)']"
https://www.ludonauta.es/juegos-mesas/run-fight-or-die-reloaded-2019,Run Fight or Die: Reloaded,2019,"['Jason Maxwell', 'Richard Launius']","['Combate', 'Miniaturas', 'Terror', 'Zombis']","['Forzar la suerte', 'Habilidades variables', 'Lanzamiento de dados', 'Relanzamiento de dados y bloqueo', 'Solitario']","6,47",1-4,1.0,4.0,20-40,20.0,40.0,10.0,2.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/hidden-leaders-reinas-consejero-2022,Hidden Leaders: Reinas & Consejero,2022,,,,"6,47",2-6,2.0,6.0,30,30.0,30.0,10.0,1.0,2.0,Expansión de,['Hidden Leaders']
https://www.ludonauta.es/juegos-mesas/boomerang-australia-2020,Boomerang: Australia,2020,['Scott Almes'],"['Cartas', 'Viajes']","['Colección de ítems', 'Draft', 'Draft de cartas', 'Papel y lápiz']","6,47",2-4,2.0,4.0,15-30,15.0,30.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/tiny-epic-defenders-the-dark-war-2018,Tiny Epic Defenders: The Dark War,2018,['Scott Almes'],"['Fantasía', 'Medieval']","['Batallas dirigidas por cartas', 'Control de áreas / Mayorías', 'Cooperativo', 'Habilidades variables', 'Puntos de acción', 'Rondas variables']","6,47",1-4,1.0,4.0,20-60,20.0,60.0,8.0,3.0,3.0,Expansión de,"['Tiny Epic Defenders', 'Tiny Epic Defenders (Second Edition)']"
https://www.ludonauta.es/juegos-mesas/star-wars-shatterpoint-2023,Star Wars: Shatterpoint,2023,,"['Ciencia ficción', 'Miniaturas']",['Habilidades variables'],"6,47",2,2.0,2.0,,,,,4.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/hacienda-2005,Hacienda,2005,['Wolfgang Kramer'],"['Agricultura', 'Animales', 'Dominio territorial', 'Economía']","['Cercado de áreas', 'Colocación de losetas', 'Draft de cartas', 'Movimiento en casillas hexagonales', 'Unión de puntos de un mapa']","6,46",2-5,2.0,5.0,60-90,60.0,90.0,10.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/mascarade-2013,Mascarade,2013,['Bruno Faidutti'],"['Cartas', 'Faroleo', 'Medieval', 'Party']","['Habilidades variables', 'Memoria', 'Roles ocultos']","6,46",2-13,2.0,13.0,30,30.0,30.0,10.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/patchwork-expres-2018,Patchwork Exprés,2018,['Uwe Rosenberg'],"['Abstracto', 'Puzzle']","['Cobertura de rejilla', 'Colocación de losetas', 'Cuadrícula', 'Draft de cartas', 'Puntos de victoria como recursos', 'Realización de acciones por tiempo']","6,46",2,2.0,2.0,10,10.0,10.0,6.0,2.0,1.0,Reimplementación de,['Patchwork ']
https://www.ludonauta.es/juegos-mesas/onirim-2010,Onirim,2010,['Shadi Torbey'],"['Cartas', 'Exploración', 'Fantasía', 'Laberinto']","['Colección de ítems', 'Cooperativo', 'Gestión de mano', 'Solitario']","6,46",1-2,1.0,2.0,15,15.0,15.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/relics-of-rajavihara-2021,Relics of Rajavihara,2021,['Joe Slack'],"['Aventuras', 'Puzzle']","['Batallas dirigidas por cartas', 'Cuadrícula', 'Deslizar/Empujar', 'Movimiento a través de mazo de cartas', 'Movimiento de áreas', 'Movimiento en tres dimensiones', 'Movimiento por celdas', 'Solitario']","6,46",1,1.0,1.0,15-60,15.0,60.0,12.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/celestia-una-pequena-iniciativa-2018,Celestia: Una pequeña iniciativa,2018,['Aaron Weissblum'],"['Aventuras', 'Aviación / Vuelo', 'Cartas', 'Fantasía']","['Apuestas', 'Forzar la suerte', 'Lanzamiento de dados']","6,46",2-6,2.0,6.0,30,30.0,30.0,8.0,2.0,,Expansión de,['Celestia']
https://www.ludonauta.es/juegos-mesas/the-others-los-siete-pecados-ira-2016,The Others: Los siete pecados – Ira,2016,['Eric M. Lang'],"['Combate', 'Terror']","['Control de áreas / Mayorías', 'Habilidades variables', 'Lanzamiento de dados', 'Tablero modular']","6,46",2-5,2.0,5.0,,,,14.0,3.0,,Expansión de,['The Others: Los siete pecados']
https://www.ludonauta.es/juegos-mesas/citrus-2013,Citrus,2013,['Jeffrey D. Allers'],"['Agricultura', 'Dominio territorial', 'Economía']","['Cercado de áreas', 'Colocación de losetas', 'Construcción de patrones', 'Draft de cartas']","6,46",2-5,2.0,5.0,60,60.0,60.0,10.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/barrage-la-expansion-del-nilo-2022,Barrage: La Expansión del Nilo,2022,"['Simone Luciani', 'Tommaso Battista']","['Economía', 'Industrial', 'Medioambiental']","['Bonus de fin de partida', 'Colocación de trabajadores', 'Configuración variable', 'Contratos', 'Draft de acciones', 'Habilidades variables', 'Ingresos', 'Orden de turno basado en estadísticas', 'Unión de puntos de un mapa']","6,46",2-4,2.0,4.0,60-120,60.0,120.0,14.0,4.0,1.0,Expansión de,['Barrage']
https://www.ludonauta.es/juegos-mesas/counter-attack-2019,Counter Attack,2019,['Colin Webster'],['Deportes'],"['Draft de cartas', 'Lanzamiento de dados', 'Movimiento en casillas hexagonales', 'Puntos de movimiento', 'Resolución por comparación de estadísticas', 'Simulación']","6,46",2,2.0,2.0,60-90,60.0,90.0,14.0,3.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/dead-by-daylight-the-board-game-2023,Dead by Daylight: The Board Game,2023,"['D. Brad Talton, Jr.']","['Basado en videojuego', 'Exploración', 'Terror']","['Asociaciones / Agrupaciones', 'Habilidades variables', 'Lanzamiento de dados', 'Selección simultánea de acciones']","6,46",3-5,3.0,5.0,30-60,30.0,60.0,18.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/normandy-the-beginning-of-the-end-2018,Normandy: The Beginning of the End,2018,"['Juan Carlos Cebrián', 'Nicolás Eskubi']","['Segunda guerra mundial', 'Wargame']","['Lanzamiento de dados', 'Movimiento en casillas hexagonales', 'Simulación', 'Tablero modular']","6,46",2,2.0,2.0,60-120,60.0,120.0,12.0,4.0,3.0,Integración de,['Help Arrives!']
https://www.ludonauta.es/juegos-mesas/potion-explosion-el-sexto-estudiante-2019,Potion Explosion: El Sexto Estudiante,2019,"['Andrea Crespi', 'Lorenzo Silva', 'Stefano Castelli']",,"['Colección de ítems', 'Reconocimiento de patrones', 'Toma eso']","6,46",2-6,2.0,6.0,30-45,30.0,45.0,8.0,2.0,,Expansión de,['Potion Explosion']
https://www.ludonauta.es/juegos-mesas/aliens-supremos-tipos-duros-2021,Aliens: Supremos Tipos Duros,2021,['Andrew Haught'],"['Ciencia ficción', 'Cine / Televisión / Radio', 'Miniaturas']",['Cooperativo'],"6,46",1-6,1.0,6.0,30-120,30.0,120.0,,3.0,2.0,Expansión de,['Aliens: Otro Glorioso Día en el Cuerpo']
